1,0.531115
0,0.446533
0,0.284863
0,0.453115
0,0.401203
0,0.456334
1,0.61639
1,0.63974
1,0.677536
0,0.189199
1,0.729146
1,0.82638
0,0.360956
1,0.604906
1,0.555408
0,0.481008
1,0.726453
0,0.177045
1,0.588538
0,0.252414
1,0.609637
1,0.764398
1,0.609709
1,0.534411
1,0.49868
0,0.53791
